Area Found,Restaurant Name,Rating,Cuisine,Price,Link
Shanthi Nagar,Payohima,N/A,"Ice Cream, Street Food, Fast Food, Shake",₹250 for two,https://www.zomato.com/manipal/payohima-1-eshwar-nagar/info
Shanthi Nagar,EL Arabian Fried Chicken,N/A,"North Indian, Burger, Fast Food, Shake",₹300 for two,https://www.zomato.com/manipal/el-arabian-fried-chicken-1-vidyaratna-nagar/info
Shanthi Nagar,Anupam,N/A,Seafood,₹400 for two,https://www.zomato.com/manipal/anupam-brahmagiri-udupi/info
Shanthi Nagar,Kathi Junction,N/A,Rolls,₹200 for two,https://www.zomato.com/manipal/kathi-junction-tiger-circle/info
Shanthi Nagar,Yummys Kitchen,N/A,"Arabian, Biryani",₹400 for two,https://www.zomato.com/manipal/yummys-kitchen-vidyaratna-nagar/info
Shanthi Nagar,Indiana Burgers,N/A,"Burger, American, Fast Food, Desserts, Shake, Beverages",₹300 for two,https://www.zomato.com/manipal/indiana-burgers-eshwar-nagar/info
Shanthi Nagar,Hotel Parota Point,N/A,"North Indian, South Indian, Shake",₹350 for two,https://www.zomato.com/manipal/hotel-parota-point-eshwar-nagar/info
Shanthi Nagar,Hotel Swastik,N/A,"South Indian, Beverages",₹200 for two,https://www.zomato.com/manipal/hotel-swastik-shivalli/info
Shanthi Nagar,Mumbai Carters Blue Family Restaurant,N/A,"American, Burger, Fast Food, Beverages",₹200 for two,https://www.zomato.com/manipal/mumbai-carters-blue-family-restaurant-kunjibettu-udupi/info
Shanthi Nagar,The Chennai Express,N/A,"Chinese, South Indian, Tamil",₹400 for two,https://www.zomato.com/manipal/the-chennai-express-1-eshwar-nagar/info
Shanthi Nagar,Darsh Fast Food & Juice Center,N/A,Fast Food,₹300 for two,https://www.zomato.com/manipal/darsh-fast-food-juice-center-eshwar-nagar/info
Shanthi Nagar,Scirocco Coffee Valley,N/A,"North Indian, Chinese, Shake, Sichuan",₹350 for two,https://www.zomato.com/manipal/scirocco-coffee-valley-eshwar-nagar/info
Shanthi Nagar,Kediyoor's Pizza,N/A,"Pizza, Burger, Fast Food, Beverages",₹400 for two,https://www.zomato.com/manipal/kediyoors-pizza-tiger-circle/info
Shanthi Nagar,Famous Jigarthanda,N/A,"Ice Cream, Desserts",₹300 for two,https://www.zomato.com/manipal/famous-jigarthanda-chitpady-udupi/info
Shanthi Nagar,Cheff Inn,N/A,"North Indian, South Indian, Chinese",₹400 for two,https://www.zomato.com/manipal/cheff-inn-vidyaratna-nagar/info
Shanthi Nagar,Hotel Pingara,N/A,"Seafood, North Indian",₹400 for two,https://www.zomato.com/manipal/hotel-pingara-dasharath-nagar/info
Shanthi Nagar,Green Apple Resto Bar,N/A,South Indian,₹600 for two,https://www.zomato.com/manipal/green-apple-resto-bar-shivalli/info
Shanthi Nagar,Creamies Cafe,N/A,"Ice Cream, Shake",₹150 for two,https://www.zomato.com/manipal/creamies-cafe-eshwar-nagar/info
Shanthi Nagar,Food Palace,N/A,"North Indian, Chinese, Fast Food, Street Food, Shake, Beverages",₹450 for two,https://www.zomato.com/manipal/food-palace-vidyaratna-nagar/info
Shanthi Nagar,Hotel Vanas,N/A,Seafood,₹400 for two,https://www.zomato.com/manipal/hotel-vanas-maruthi-veethika/info
Shanthi Nagar,Grill 'N' Cook,N/A,"Chinese, North Indian, Biryani",₹350 for two,https://www.zomato.com/manipal/grill-n-cook-brahmagiri-udupi/info
Shanthi Nagar,Mathura Gokul Veg Restaurant,N/A,"South Indian, North Indian, Biryani, Chinese, Shake",₹150 for two,https://www.zomato.com/manipal/mathura-gokul-veg-restaurant-brahmagiri-udupi/info
Shanthi Nagar,Papah Multicuisine Restaurant,N/A,"North Indian, Chinese, Continental, Salad, Pasta",₹600 for two,https://www.zomato.com/manipal/papah-multicuisine-restaurant-vidyaratna-nagar/info
Shanthi Nagar,Madhuvan Veg,N/A,"North Indian, Biryani, Chinese, Burger, South Indian, Shake",₹600 for two,https://www.zomato.com/manipal/madhuvan-veg-tiger-circle/info
Shanthi Nagar,Deutsch Haus,N/A,"Cafe, Coffee, Beverages, Sandwich, Burger, Fast Food","₹1,000 for two",https://www.zomato.com/manipal/deutsch-haus-tiger-circle/info
